Ensembl Gene ID	id2	Ensembl Transcript ID	CDS Length
ENSG00000033627	ATP6V0A1	ENST00000264649	2517
ENSG00000100228	RAB36	ENST00000263116	1002
ENSG00000197008	ZNF138	ENST00000307355	960
ENSG00000140798	ABCC12	ENST00000311303	4080
ENSG00000151632	AKR1C2	ENST00000380753	972
ENSG00000229496	DDX39B	ENST00000547489	1332
ENSG00000140795	MYLK3	ENST00000394809	2460
ENSG00000229493	HLA-DQB2	ENST00000419519	840
ENSG00000235769	unknown	ENST00000546405	378
ENSG00000182809	CRIP2	ENST00000483017	849
ENSG00000143442	POGZ	ENST00000271715	4233
ENSG00000143443	C1orf56	ENST00000368926	1026
ENSG00000135272	MDFIC	ENST00000257724	1068
ENSG00000269379	unknown	ENST00000596401	1500
ENSG00000269375	unknown	ENST00000599197	351
ENSG00000260968	unknown	ENST00000567584	4968
ENSG00000169750	RAC3	ENST00000306897	579
ENSG00000169752	NRG4	ENST00000566417	348
ENSG00000169756	LIMS1	ENST00000542845	1164
ENSG00000169758	C15orf27	ENST00000388942	1596
ENSG00000215853	RPTN	ENST00000316073	2355
ENSG00000261611	unknown	ENST00000561908	285
ENSG00000215857	unknown	ENST00000366377	318
ENSG00000105880	DLX5	ENST00000222598	870
ENSG00000153707	PTPRD	ENST00000381196	5739
ENSG00000057757	PITHD1	ENST00000246151	636
ENSG00000225130	TRIM31	ENST00000453266	1278
ENSG00000142794	NBPF3	ENST00000318249	1902
ENSG00000142798	HSPG2	ENST00000374695	13176
ENSG00000183044	ABAT	ENST00000567812	1548
ENSG00000183048	SLC25A10	ENST00000541223	1329
ENSG00000183049	CAMK1D	ENST00000378847	1158
ENSG00000250510	GPR162	ENST00000311268	1767
ENSG00000162852	CNST	ENST00000366513	2178
ENSG00000162851	TFB2M	ENST00000366514	1191
ENSG00000184774	unknown	ENST00000330493	618
ENSG00000168405	CMAHP	ENST00000377989	1506
ENSG00000168404	MLKL	ENST00000308807	1416
ENSG00000163453	IGFBP7	ENST00000295666	849
ENSG00000183291	unknown	ENST00000331835	489
ENSG00000109255	NMU	ENST00000264218	525
ENSG00000267721	unknown	ENST00000592692	627
ENSG00000162585	C1orf86	ENST00000378545	852
ENSG00000267728	unknown	ENST00000592900	525
ENSG00000040531	CTNS	ENST00000381870	1203
ENSG00000084623	EIF3I	ENST00000373586	978
ENSG00000115009	CCL20	ENST00000358813	291
ENSG00000253159	PCDHGA12	ENST00000252085	2799
ENSG00000205362	MT1A	ENST00000290705	186
ENSG00000008256	CYTH3	ENST00000350796	1200
ENSG00000205364	MT1M	ENST00000570233	207
ENSG00000227794	RPS18	ENST00000440980	102
ENSG00000182393	IL29	ENST00000333625	603
ENSG00000157703	SVOPL	ENST00000419765	1479
ENSG00000229377	unknown	ENST00000408994	372
ENSG00000149273	RPS3	ENST00000278572	780
ENSG00000227420	MRPS18B	ENST00000454427	777
ENSG00000166669	ATF7IP2	ENST00000396560	2049
ENSG00000166664	CHRFAM7A	ENST00000299847	1239
ENSG00000182022	CHST15	ENST00000346248	1686
ENSG00000244752	CRYBB2	ENST00000398215	618
ENSG00000244754	N4BP2L2	ENST00000399396	2259
ENSG00000091542	ALKBH5	ENST00000399138	1185
ENSG00000186732	MPPED1	ENST00000538182	1080
ENSG00000178343	SHISA3	ENST00000319234	717
ENSG00000178342	KCNG2	ENST00000316249	1401
ENSG00000206127	unknown	ENST00000509311	1899
ENSG00000153283	CD96	ENST00000283285	1758
ENSG00000257352	unknown	ENST00000552571	165
ENSG00000257353	unknown	ENST00000547689	321
ENSG00000257355	unknown	ENST00000547473	231
ENSG00000257358	unknown	ENST00000547037	411
ENSG00000104375	STK3	ENST00000523601	1560
ENSG00000104371	DKK4	ENST00000220812	675
ENSG00000185559	DLK1	ENST00000341267	1152
ENSG00000185554	NXF2	ENST00000372758	1881
ENSG00000185551	NR2F2	ENST00000394166	1245
ENSG00000165312	OTUD1	ENST00000376495	1446
ENSG00000101639	CEP192	ENST00000506447	7614
ENSG00000101638	ST8SIA5	ENST00000538168	1239
ENSG00000170113	NIPA1	ENST00000337435	990
ENSG00000175548	ALG10B	ENST00000308742	1422
ENSG00000171643	S100Z	ENST00000513010	300
ENSG00000197769	MAP1LC3C	ENST00000357246	444
ENSG00000197766	CFD	ENST00000592860	783
ENSG00000175544	CABP4	ENST00000325656	828
ENSG00000171649	ZIK1	ENST00000597850	1464
ENSG00000197763	TXNRD3	ENST00000524230	2097
ENSG00000179431	FJX1	ENST00000317811	1314
ENSG00000082269	FAM135A	ENST00000418814	4548
ENSG00000089163	SIRT4	ENST00000202967	945
ENSG00000160360	GPSM1	ENST00000440944	2028
ENSG00000183813	CCR4	ENST00000330953	1083
ENSG00000183814	LIN9	ENST00000366808	1842
ENSG00000124260	MAGEA10	ENST00000370323	1110
ENSG00000171396	KRTAP4-4	ENST00000390661	501
ENSG00000161944	ASGR2	ENST00000355035	936
ENSG00000161940	BCL6B	ENST00000293805	1440
ENSG00000089169	RPH3A	ENST00000543106	2085
ENSG00000253633	unknown	ENST00000523572	126
ENSG00000121966	CXCR4	ENST00000409817	1071
ENSG00000121964	GTDC1	ENST00000392869	1377
ENSG00000160094	ZNF362	ENST00000539719	1263
ENSG00000160097	FNDC5	ENST00000373471	414
ENSG00000034510	TMSB10	ENST00000233143	135
ENSG00000105722	ERF	ENST00000222329	1647
ENSG00000176014	TUBB6	ENST00000317702	1341
ENSG00000176018	LYSMD3	ENST00000315948	921
ENSG00000177943	MAMDC4	ENST00000445819	3651
ENSG00000177946	CENPBD1	ENST00000314994	564
ENSG00000177947	ODF3	ENST00000325113	765
ENSG00000135905	DOCK10	ENST00000258390	6561
ENSG00000135900	MRPL44	ENST00000258383	999
ENSG00000135902	CHRND	ENST00000258385	1554
ENSG00000135903	PAX3	ENST00000392069	1518
ENSG00000230493	unknown	ENST00000436914	390
ENSG00000248050	unknown	ENST00000499579	327
ENSG00000232569	GABBR1	ENST00000439457	2886
ENSG00000163840	DTX3L	ENST00000296161	2223
ENSG00000163848	ZNF148	ENST00000360647	2385
ENSG00000188897	unknown	ENST00000598234	7474
ENSG00000188895	MSL1	ENST00000398532	1845
ENSG00000223833	NCR3	ENST00000437517	606
ENSG00000096872	IFT74	ENST00000380062	1803
ENSG00000173432	SAA1	ENST00000356524	369
ENSG00000095787	WAC	ENST00000354911	1944
ENSG00000177051	FBXO46	ENST00000317683	1812
ENSG00000177054	ZDHHC13	ENST00000446113	1869
ENSG00000177058	SLC38A9	ENST00000396865	1686
ENSG00000237149	NCRNA00245	ENST00000425916	588
ENSG00000179399	GPC5	ENST00000377067	1719
ENSG00000066629	EML1	ENST00000334192	2505
ENSG00000172660	TAF15	ENST00000588240	1779
ENSG00000172661	FAM21C	ENST00000374362	3963
ENSG00000172663	TMEM134	ENST00000308022	588
ENSG00000179397	C1orf101	ENST00000366534	2856
ENSG00000172667	ZMAT3	ENST00000311417	870
ENSG00000236438	FAM157A	ENST00000431569	1152
ENSG00000173535	TNFRSF10C	ENST00000356864	780
ENSG00000173531	MST1	ENST00000449682	2178
ENSG00000173530	TNFRSF10D	ENST00000312584	1161
ENSG00000122085	MTERFD2	ENST00000241527	1146
ENSG00000174628	IQCK	ENST00000320394	864
ENSG00000116001	TIA1	ENST00000433529	1161
ENSG00000116005	PCYOX1	ENST00000433351	1518
ENSG00000117751	PPP1R8	ENST00000311772	1056
ENSG00000113231	PDE8B	ENST00000264917	2658
ENSG00000122557	HERPUD2	ENST00000396081	1221
ENSG00000117758	STX12	ENST00000373943	831
ENSG00000081479	LRP2	ENST00000263816	13968
ENSG00000187823	ZCCHC16	ENST00000340433	933
ENSG00000128626	MRPS12	ENST00000308018	417
ENSG00000198573	SPANXC	ENST00000358993	294
ENSG00000197479	PCDHB11	ENST00000354757	2394
ENSG00000224226	TBC1D3B	ENST00000454519	1650
ENSG00000143627	PKLR	ENST00000342741	1725
ENSG00000232399	unknown	ENST00000429667	1593
ENSG00000235162	C12orf75	ENST00000549934	267
ENSG00000174080	CTSF	ENST00000310325	1455
ENSG00000128059	PPAT	ENST00000264220	1554
ENSG00000137414	FAM8A1	ENST00000259963	1242
ENSG00000137411	VARS2	ENST00000541562	3282
ENSG00000235169	unknown	ENST00000444870	237
ENSG00000137413	TAF8	ENST00000494547	1017
ENSG00000175970	UNC119B	ENST00000344651	756
ENSG00000268103	unknown	ENST00000602057	1899
ENSG00000170255	MRGPRX1	ENST00000302797	969
ENSG00000144306	SCRN3	ENST00000272732	1275
ENSG00000110768	GTF2H1	ENST00000453096	1647
ENSG00000134265	NAPG	ENST00000322897	939
ENSG00000248871	TNFSF12-TNFSF13	ENST00000293826	993
ENSG00000082929	C4orf6	ENST00000195455	282
ENSG00000186814	ZSCAN30	ENST00000333206	1485
ENSG00000126010	GRPR	ENST00000380289	1155
ENSG00000134198	TSPAN2	ENST00000369516	666
ENSG00000269606	unknown	ENST00000595296	1500
ENSG00000269605	unknown	ENST00000597250	72
ENSG00000269603	unknown	ENST00000599507	2019
ENSG00000269602	unknown	ENST00000601039	1092
ENSG00000269601	unknown	ENST00000595283	168
ENSG00000186810	CXCR3	ENST00000373691	1248
ENSG00000069702	TGFBR3	ENST00000525962	2556
ENSG00000134193	REG4	ENST00000354219	477
ENSG00000101082	SLA2	ENST00000262866	786
ENSG00000262727	unknown	ENST00000576744	2106
ENSG00000265111	unknown	ENST00000581121	1560
ENSG00000262722	unknown	ENST00000575926	1377
ENSG00000262729	unknown	ENST00000573240	1863
ENSG00000061273	HDAC7	ENST00000380610	3045
ENSG00000103449	SALL1	ENST00000251020	3975
ENSG00000102710	FAM48A	ENST00000475892	2436
ENSG00000175029	CTBP2	ENST00000309035	2958
ENSG00000111490	TBC1D30	ENST00000229088	2775
ENSG00000139263	LRIG3	ENST00000320743	3360
ENSG00000131018	SYNE1	ENST00000367255	26394
ENSG00000139266	MARCH9	ENST00000266643	1041
ENSG00000139269	INHBE	ENST00000266646	1053
ENSG00000131015	ULBP2	ENST00000367351	741
ENSG00000142227	EMP3	ENST00000270221	492
ENSG00000131013	PPIL4	ENST00000253329	1479
ENSG00000142224	IL19	ENST00000340758	648
ENSG00000109099	PMP22	ENST00000494511	486
ENSG00000111142	METAP2	ENST00000323666	1437
ENSG00000111144	LTA4H	ENST00000228740	1836
ENSG00000111145	ELK3	ENST00000228741	1224
ENSG00000137478	FCHSD2	ENST00000409314	2295
ENSG00000188467	SLC24A5	ENST00000341459	1503
ENSG00000115107	STEAP3	ENST00000393110	1497
ENSG00000115641	FHL2	ENST00000344213	1170
ENSG00000259777	unknown	ENST00000568429	2073
ENSG00000169826	CSGALNACT2	ENST00000374466	1629
ENSG00000261968	unknown	ENST00000574631	588
ENSG00000115649	CNPPD1	ENST00000360507	1233
ENSG00000115648	MLPH	ENST00000264605	1803
ENSG00000261964	unknown	ENST00000575175	3312
ENSG00000261961	unknown	ENST00000573560	1863
ENSG00000263186	unknown	ENST00000572734	1554
ENSG00000263184	unknown	ENST00000576605	1368
ENSG00000263185	unknown	ENST00000571438	3405
ENSG00000172543	CTSW	ENST00000307886	1131
ENSG00000227222	DHX16	ENST00000450902	2007
ENSG00000062194	GPBP1	ENST00000424459	1482
ENSG00000142910	TINAGL1	ENST00000271064	1404
ENSG00000188283	ZNF383	ENST00000590503	1428
ENSG00000188282	RUFY4	ENST00000374155	1824
ENSG00000188280	unknown	ENST00000434783	2718
ENSG00000214819	CDRT15L2	ENST00000399044	846
ENSG00000186532	SMYD4	ENST00000305513	2415
ENSG00000146216	TTBK1	ENST00000259750	3966
ENSG00000146215	CRIP3	ENST00000274990	654
ENSG00000172349	IL16	ENST00000302987	3999
ENSG00000133321	RARRES3	ENST00000255688	495
ENSG00000172346	CSDC2	ENST00000306149	462
ENSG00000172345	STARD5	ENST00000302824	642
ENSG00000242515	UGT1A10	ENST00000344644	1593
ENSG00000133328	HRASLS2	ENST00000255695	489
ENSG00000172340	SUCLG2	ENST00000493112	1323
ENSG00000100522	GNPNAT1	ENST00000216410	555
ENSG00000100523	DDHD1	ENST00000323669	2703
ENSG00000100526	CDKN3	ENST00000335183	639
ENSG00000100528	CNIH	ENST00000557690	483
ENSG00000118961	C2orf43	ENST00000381090	1113
ENSG00000118960	HS1BP3	ENST00000304031	1179
ENSG00000108055	SMC3	ENST00000361804	3654
ENSG00000186281	GPAT2	ENST00000359548	2388
ENSG00000186280	KDM4D	ENST00000335080	1572
ENSG00000186283	TOR3A	ENST00000367627	1194
ENSG00000186288	PABPC1L2A	ENST00000373519	603
ENSG00000204120	GIGYF2	ENST00000409480	3966
ENSG00000168883	USP39	ENST00000409470	1698
ENSG00000168887	C2orf68	ENST00000306336	501
ENSG00000168884	TNIP2	ENST00000315423	1290
ENSG00000149929	HIRIP3	ENST00000279392	1671
ENSG00000260376	unknown	ENST00000563535	1275
ENSG00000260371	unknown	ENST00000563634	468
ENSG00000149923	PPP4C	ENST00000279387	924
ENSG00000149922	TBX6	ENST00000395224	1311
ENSG00000149925	ALDOA	ENST00000395248	1257
ENSG00000149927	DOC2A	ENST00000350119	1203
ENSG00000149926	FAM57B	ENST00000380495	825
ENSG00000101435	CST9L	ENST00000376979	444
ENSG00000153914	SREK1	ENST00000334121	1875
ENSG00000101439	CST3	ENST00000398411	441
ENSG00000101438	SLC32A1	ENST00000217420	1578
ENSG00000100387	RBX1	ENST00000216225	327
ENSG00000100385	IL2RB	ENST00000216223	1656
ENSG00000100380	ST13	ENST00000216218	1110
ENSG00000174371	EXO1	ENST00000366548	2541
ENSG00000236371	CT47A1	ENST00000433030	867
ENSG00000107551	RASSF4	ENST00000334940	993
ENSG00000107554	DNMBP	ENST00000342239	4806
ENSG00000103876	FAH	ENST00000407106	1260
ENSG00000196565	HBG2	ENST00000380259	444
ENSG00000125337	KIF25	ENST00000443060	1155
ENSG00000196562	SULF2	ENST00000359930	2613
ENSG00000196569	LAMA2	ENST00000421865	9369
ENSG00000150750	C11orf53	ENST00000280325	711
ENSG00000150753	CCT5	ENST00000280326	1626
ENSG00000124067	SLC12A4	ENST00000422611	3264
ENSG00000197213	ZSCAN5B	ENST00000586855	1488
ENSG00000239497	LY6G5B	ENST00000456439	639
ENSG00000213782	DDX47	ENST00000358007	1368
ENSG00000213780	GTF2H4	ENST00000259895	1389
ENSG00000197299	BLM	ENST00000355112	4254
ENSG00000205944	DAZ2	ENST00000382440	1965
ENSG00000079950	STX7	ENST00000367941	786
ENSG00000185164	NOMO2	ENST00000381474	3804
ENSG00000185163	DDX51	ENST00000397333	2001
ENSG00000053371	AKR7A2	ENST00000235835	1080
ENSG00000053372	MRTO4	ENST00000330263	720
ENSG00000229510	unknown	ENST00000421727	81
ENSG00000261130	unknown	ENST00000568222	362
ENSG00000261132	unknown	ENST00000570268	1590
ENSG00000106603	C7orf44	ENST00000415076	441
ENSG00000106605	BLVRA	ENST00000265523	891
ENSG00000106609	C7orf42	ENST00000341567	945
ENSG00000106608	URGCP	ENST00000453200	2796
ENSG00000155984	TMEM185A	ENST00000316916	1053
ENSG00000008869	HEATR5B	ENST00000233099	6216
ENSG00000033011	ALG1	ENST00000262374	1395
ENSG00000058866	DGKG	ENST00000265022	2376
ENSG00000103126	AXIN1	ENST00000262320	2589
ENSG00000103121	C16orf61	ENST00000570195	282
ENSG00000152669	CCNO	ENST00000282572	1053
ENSG00000123594	ATXN3L	ENST00000380622	1068
ENSG00000123595	RAB9A	ENST00000464506	606
ENSG00000152661	GJA1	ENST00000282561	1149
ENSG00000102837	OLFM4	ENST00000219022	1533
ENSG00000143633	C1orf131	ENST00000366649	882
ENSG00000143632	ACTA1	ENST00000366684	1134
ENSG00000143631	FLG	ENST00000368799	12186
ENSG00000143630	HCN3	ENST00000368358	2325
ENSG00000167302	C17orf56	ENST00000300714	1578
ENSG00000178932	unknown	ENST00000326348	630
ENSG00000266359	unknown	ENST00000579965	972
ENSG00000178934	LGALS7B	ENST00000314980	411
ENSG00000178935	ZNF552	ENST00000391701	1224
ENSG00000168300	PCMTD1	ENST00000360540	1074
ENSG00000168301	KCTD6	ENST00000404589	714
ENSG00000168303	C7orf11	ENST00000306984	540
ENSG00000262448	unknown	ENST00000575327	1369
ENSG00000168306	ACOX2	ENST00000302819	2046
ENSG00000212124	TAS2R19	ENST00000390673	900
ENSG00000168309	FAM107A	ENST00000474531	528
ENSG00000212126	TAS2R50	ENST00000506868	900
ENSG00000262447	unknown	ENST00000576850	951
ENSG00000092377	TBL1Y	ENST00000383032	1569
ENSG00000146676	PURB	ENST00000395699	939
ENSG00000212122	TSSK1B	ENST00000390666	1104
ENSG00000212123	PRR22	ENST00000419421	1269
ENSG00000268402	unknown	ENST00000595616	48
ENSG00000268403	unknown	ENST00000596206	264
ENSG00000268400	unknown	ENST00000598664	186
ENSG00000268404	unknown	ENST00000602037	375
ENSG00000185432	METTL7A	ENST00000548553	735
ENSG00000114251	WNT5A	ENST00000474267	1143
ENSG00000268408	unknown	ENST00000596980	255
ENSG00000204710	SPDYC	ENST00000377185	882
ENSG00000204711	C9orf135	ENST00000377197	690
ENSG00000204713	TRIM27	ENST00000377199	1542
ENSG00000226929	CT47A11	ENST00000457020	867
ENSG00000153130	SCOC	ENST00000394201	480
ENSG00000153132	CLGN	ENST00000325617	1833
ENSG00000143816	WNT9A	ENST00000272164	1098
ENSG00000108932	SLC16A6	ENST00000327268	1572
ENSG00000056291	NPFFR2	ENST00000308744	1569
ENSG00000226634	DDAH2	ENST00000443533	858
ENSG00000183230	CTNNA3	ENST00000433211	2688
ENSG00000167874	TMEM88	ENST00000301599	480
ENSG00000127743	IL17B	ENST00000261796	543
ENSG00000196331	HIST1H2BO	ENST00000303806	381
ENSG00000233932	CTXN2	ENST00000417307	246
ENSG00000233931	TRIM40	ENST00000430485	777
ENSG00000165434	PGM2L1	ENST00000298198	1869
ENSG00000143819	EPHX1	ENST00000366837	1368
ENSG00000205445	KRTAP10-2	ENST00000391621	768
ENSG00000257963	unknown	ENST00000547426	372
ENSG00000205442	IZUMO3	ENST00000543880	720
ENSG00000205441	KRTAP10-7	ENST00000380102	1128
ENSG00000174738	NR1D2	ENST00000312521	1740
ENSG00000124571	XPO5	ENST00000265351	3615
ENSG00000254706	unknown	ENST00000431696	541
ENSG00000234745	HLA-B	ENST00000412585	1089
ENSG00000254709	IGLL5	ENST00000532223	648
ENSG00000090263	MRPS33	ENST00000393008	321
ENSG00000240871	KRTAP4-7	ENST00000391417	468
ENSG00000090266	NDUFB2	ENST00000476279	318
ENSG00000159363	ATP13A2	ENST00000326735	3543
ENSG00000111319	SCNN1A	ENST00000360168	2187
ENSG00000130522	JUND	ENST00000252818	1044
ENSG00000139547	RDH16	ENST00000398138	954
ENSG00000130529	TRPM4	ENST00000252826	3645
ENSG00000130528	HRC	ENST00000252825	2100
ENSG00000157933	SKI	ENST00000378536	2187
ENSG00000170099	SERPINA6	ENST00000341584	1218
ENSG00000158941	KIAA1967	ENST00000308511	2772
ENSG00000164749	HNF4G	ENST00000396423	1338
ENSG00000239900	ADSL	ENST00000454266	1497
ENSG00000164744	SUN3	ENST00000297325	1074
ENSG00000164746	C7orf57	ENST00000430738	1023
ENSG00000164741	DLC1	ENST00000276297	4587
ENSG00000164742	ADCY1	ENST00000297323	3360
ENSG00000164743	C8orf48	ENST00000297324	960
ENSG00000058091	CDK14	ENST00000380050	1410
ENSG00000044574	HSPA5	ENST00000324460	1965
ENSG00000001497	LAS1L	ENST00000374811	2205
ENSG00000011465	DCN	ENST00000052754	1080
ENSG00000196604	POTEF	ENST00000409914	3228
ENSG00000196605	ZNF846	ENST00000397902	1602
ENSG00000196600	SLC22A25	ENST00000306494	1644
ENSG00000131398	KCNC3	ENST00000477616	2274
ENSG00000005448	WDR54	ENST00000348227	1005
ENSG00000203908	C6orf221	ENST00000370367	654
ENSG00000203909	DPPA5	ENST00000370370	351
ENSG00000203907	OOEP	ENST00000370359	450
ENSG00000203902	PNMA6B	ENST00000370261	1200
ENSG00000231396	unknown	ENST00000417945	1593
ENSG00000176936	unknown	ENST00000316083	450
ENSG00000176937	OR52R1	ENST00000380382	1185
ENSG00000198178	CLEC4C	ENST00000542353	642
ENSG00000198176	TFDP1	ENST00000375370	1233
ENSG00000198171	DDRGK1	ENST00000354488	945
ENSG00000198173	FAM47C	ENST00000358047	3108
ENSG00000171056	SOX7	ENST00000553390	1323
ENSG00000171054	OR13H1	ENST00000338616	927
ENSG00000171055	FEZ2	ENST00000379245	1143
ENSG00000171053	PATE1	ENST00000305738	381
ENSG00000171051	FPR1	ENST00000595042	1053
ENSG00000231641	TRIM26	ENST00000425831	1620
ENSG00000179603	GRM8	ENST00000339582	2727
ENSG00000147324	MFHAS1	ENST00000276282	3159
ENSG00000179604	CDC42EP4	ENST00000335793	1071
ENSG00000160117	ANKLE1	ENST00000394458	1848
ENSG00000160111	CPAMD8	ENST00000443236	5799
ENSG00000160113	NR2F6	ENST00000291442	1215
ENSG00000167468	GPX4	ENST00000588919	781
ENSG00000089820	ARHGAP4	ENST00000370028	2961
ENSG00000167460	TPM4	ENST00000344824	855
ENSG00000167461	RAB8A	ENST00000300935	624
ENSG00000071859	FAM50A	ENST00000393600	1020
ENSG00000095627	TDRD1	ENST00000251864	3570
ENSG00000176204	LRRTM4	ENST00000409911	1776
ENSG00000176200	OR4D11	ENST00000313253	936
ENSG00000230510	unknown	ENST00000414155	516
ENSG00000230514	AGER	ENST00000550602	1308
ENSG00000176208	ATAD5	ENST00000321990	5535
ENSG00000176209	C8orf40	ENST00000438528	324
ENSG00000146054	TRIM7	ENST00000274773	1536
ENSG00000132254	ARFIP2	ENST00000254584	1026
ENSG00000132256	TRIM5	ENST00000380034	1482
ENSG00000132259	CNGA4	ENST00000379936	1728
ENSG00000133124	IRS4	ENST00000372129	3774
ENSG00000141582	CBX4	ENST00000269397	1683
ENSG00000138311	ZNF365	ENST00000410046	1389
ENSG00000138316	ADAMTS14	ENST00000373208	3681
ENSG00000133121	STARD13	ENST00000336934	3342
ENSG00000138315	OIT3	ENST00000334011	1638
ENSG00000144566	RAB5A	ENST00000273047	648
ENSG00000144567	FAM134A	ENST00000430297	1632
ENSG00000172586	CHCHD1	ENST00000372833	357
ENSG00000144560	VGLL4	ENST00000430365	891
ENSG00000188917	TRMT2B	ENST00000372935	1515
ENSG00000188916	FAM196A	ENST00000522781	1440
ENSG00000066185	ZMYND12	ENST00000372565	1098
ENSG00000188910	GJB3	ENST00000373366	813
ENSG00000146587	RBAK	ENST00000353796	2145
ENSG00000066455	GOLGA5	ENST00000163416	2196
ENSG00000249115	HAUS5	ENST00000203166	1902
ENSG00000241322	CDRT1	ENST00000395906	2259
ENSG00000233095	HLA-G	ENST00000434881	1032
ENSG00000233094	unknown	ENST00000427326	645
ENSG00000088053	GP6	ENST00000310373	1863
ENSG00000258880	unknown	ENST00000414847	1149
ENSG00000070814	TCOF1	ENST00000451292	4578
ENSG00000099624	ATP5D	ENST00000215375	507
ENSG00000099625	C19orf26	ENST00000382477	2178
ENSG00000099622	CIRBP	ENST00000589710	894
ENSG00000060237	WNK1	ENST00000530271	8643
ENSG00000137338	PGBD1	ENST00000259883	2430
ENSG00000137337	MDC1	ENST00000376406	6270
ENSG00000137331	IER3	ENST00000259874	471
ENSG00000137332	DDR1	ENST00000553015	2760
ENSG00000130649	CYP2E1	ENST00000463117	1482
ENSG00000139193	CD27	ENST00000266557	783
ENSG00000139192	TAPBPL	ENST00000266556	1407
ENSG00000180855	ZNF443	ENST00000301547	2016
ENSG00000130640	TUBGCP2	ENST00000543663	2793
ENSG00000130643	CALY	ENST00000252939	654
ENSG00000099998	GGT5	ENST00000398292	1764
ENSG00000099999	RNF215	ENST00000382363	1134
ENSG00000099994	SUSD2	ENST00000358321	2469
ENSG00000099995	SF3A1	ENST00000215793	2382
ENSG00000099992	TBC1D10A	ENST00000403477	1548
ENSG00000063660	GPC1	ENST00000420138	1795
ENSG00000236609	unknown	ENST00000457543	1980
ENSG00000099991	CABIN1	ENST00000263119	6663
ENSG00000145777	TSLP	ENST00000420978	480
ENSG00000145779	TNFAIP8	ENST00000513374	633
ENSG00000234602	unknown	ENST00000513312	1158
ENSG00000234605	PSORS1C2	ENST00000422316	411
ENSG00000224587	MDC1	ENST00000420019	6270
ENSG00000224586	GPX5	ENST00000412168	666
ENSG00000089012	SIRPG	ENST00000303415	1164
ENSG00000269109	unknown	ENST00000599466	1200
ENSG00000086696	HSD17B2	ENST00000199936	1164
ENSG00000269100	unknown	ENST00000601321	423
ENSG00000269101	unknown	ENST00000597966	3690
ENSG00000269103	unknown	ENST00000547793	192
